Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,
1956.05,46.54,1.78,3.63,27,1956.37,3.07,443.23,16.92,41637.54,34.57,3247.62,18.54
1956.06,46.27,1.8,3.6,27.2,1956.46,3,437.42,17.02,41224.81,34.03,3207.46,18.16
1956.07,48.78,1.81,3.55,27.4,1956.54,3.11,457.78,17.02,43277.55,33.35,3152.51,18.86
1956.08,48.49,1.83,3.51,27.3,1956.62,3.33,456.73,17.21,43313.39,33.03,3132.31,18.67
1956.09,46.84,1.84,3.46,27.4,1956.71,3.38,439.58,17.27,41823.3,32.47,3089.42,17.84
1956.1,46.24,1.81,3.44,27.5,1956.79,3.34,432.37,16.89,41271.37,32.2,3073.33,17.42
1956.11,45.76,1.77,3.43,27.5,1956.87,3.49,427.88,16.58,40974.84,32.04,3068.34,17.12
1956.12,46.44,1.74,3.41,27.6,1956.96,3.59,432.66,16.21,41562.44,31.77,3051.85,17.2
1957.01,45.43,1.74,3.41,27.6,1957.04,3.46,423.25,16.18,40788.04,31.74,3058.58,16.72
1957.02,43.47,1.73,3.4,27.7,1957.12,3.34,403.53,16.09,39016.63,31.59,3054.67,15.84
1957.03,44.03,1.73,3.4,27.8,1957.21,3.41,407.26,16,39506.03,31.45,3050.66,15.9
1957.04,45.05,1.73,3.41,27.9,1957.29,3.48,415.2,15.94,40405.24,31.4,3055.43,16.12
1957.05,46.78,1.73,3.41,28,1957.37,3.6,429.61,15.89,41935.87,31.35,3059.88,16.6
1957.06,47.55,1.73,3.42,28.1,1957.46,3.8,435.12,15.83,42603.22,31.3,3064.21,16.73
1957.07,48.51,1.74,3.44,28.3,1957.54,3.93,440.77,15.81,43285.18,31.23,3066.52,16.87
1957.08,45.84,1.75,3.45,28.3,1957.62,3.93,416.51,15.9,41032.89,31.38,3091.19,15.87
1957.09,43.98,1.76,3.47,28.3,1957.71,3.92,399.61,15.99,39499.22,31.53,3116.47,15.16
1957.1,41.24,1.77,3.44,28.3,1957.79,3.97,374.71,16.08,37170.85,31.23,3097.57,14.15
1957.11,40.35,1.78,3.4,28.4,1957.87,3.72,365.34,16.12,36373.84,30.81,3067.96,13.74
1957.12,40.33,1.79,3.37,28.4,1957.96,3.21,365.16,16.21,36490.28,30.51,3049.15,13.67
1958.01,41.12,1.78,3.29,28.6,1958.04,3.09,369.7,16.03,37078.41,29.61,2969.64,13.79
1958.02,41.26,1.78,3.22,28.6,1958.12,3.05,370.96,15.97,37338.15,28.92,2910.92,13.78
1958.03,42.11,1.77,3.14,28.8,1958.21,2.98,375.98,15.8,37975.28,28.04,2831.69,13.93
1958.04,42.34,1.76,3.07,28.9,1958.29,2.88,376.72,15.63,38182.13,27.32,2768.52,13.91
1958.05,43.7,1.74,3,28.9,1958.37,2.92,388.82,15.51,39539.59,26.69,2714.39,14.32
1958.06,44.75,1.73,2.93,28.9,1958.46,2.97,398.17,15.39,40620.07,26.07,2659.59,14.64
1958.07,45.98,1.73,2.91,29,1958.54,3.2,407.7,15.34,41723.04,25.83,2643.61,14.96
1958.08,47.7,1.73,2.9,28.9,1958.62,3.54,424.41,15.39,43564.84,25.77,2645.55,15.54
1958.09,48.96,1.73,2.88,28.9,1958.71,3.76,435.62,15.39,44847.28,25.62,2638.08,15.93
1958.1,50.95,1.74,2.88,28.9,1958.79,3.8,453.33,15.45,46802.68,25.65,2648.63,16.56
1958.11,52.5,1.74,2.89,29,1958.87,3.74,465.51,15.46,48193.21,25.6,2649.86,16.99
1958.12,53.49,1.75,2.89,28.9,1958.96,3.86,475.93,15.57,49406.23,25.71,2669.36,17.36
1959.01,55.62,1.76,2.96,29,1959.04,4.02,493.17,15.58,51331.21,26.28,2734.83,17.98
1959.02,54.77,1.76,3.04,28.9,1959.12,3.96,487.32,15.69,50857.73,27.02,2819.76,17.76
1959.03,56.16,1.77,3.11,28.9,1959.21,3.99,499.69,15.75,52285.41,27.67,2895.43,18.2
1959.04,57.1,1.78,3.21,29,1959.29,4.12,506.3,15.75,53114.61,28.43,2982.86,18.43
1959.05,57.96,1.78,3.3,29,1959.37,4.31,513.92,15.81,54052.82,29.29,3080.65,18.69
1959.06,57.46,1.79,3.4,29.1,1959.46,4.34,507.74,15.82,53541.02,30.04,3168.11,18.45
1959.07,59.74,1.8,3.41,29.2,1959.54,4.4,526.08,15.82,55613.91,30.03,3174.48,19.09
1959.08,59.4,1.8,3.42,29.2,1959.62,4.43,523.08,15.88,55437.29,30.12,3191.84,18.96
1959.09,57.05,1.81,3.43,29.3,1959.71,4.68,500.68,15.88,53202.63,30.1,3198.69,18.12
1959.1,57,1.82,3.42,29.4,1959.79,4.53,498.53,15.89,53115.9,29.88,3183.85,18.02
1959.11,57.23,1.82,3.4,29.4,1959.87,4.53,500.55,15.95,53471.82,29.77,3179.84,18.07
1959.12,59.06,1.83,3.39,29.4,1959.96,4.69,516.55,16.01,55324.13,29.65,3175.56,18.62
1960.01,58.03,1.87,3.39,29.3,1960.04,4.72,509.28,16.38,54691.03,29.75,3194.94,18.34
1960.02,55.78,1.9,3.39,29.4,1960.12,4.49,487.86,16.65,52540.65,29.65,3193.13,17.55
1960.03,55.02,1.94,3.39,29.4,1960.21,4.25,481.22,16.97,51977.07,29.65,3202.51,17.29
1960.04,55.73,1.94,3.35,29.5,1960.29,4.28,485.77,16.94,52621.8,29.17,3160.02,17.43
1960.05,55.22,1.95,3.3,29.5,1960.37,4.35,481.33,16.97,52293.42,28.79,3128.26,17.26
1960.06,57.26,1.95,3.26,29.6,1960.46,4.15,497.42,16.94,54195.48,28.32,3085.53,17.82
1960.07,55.84,1.95,3.26,29.6,1960.54,3.9,485.09,16.94,53005.28,28.35,3097.67,17.38
1960.08,56.51,1.95,3.27,29.6,1960.62,3.8,490.91,16.94,53795.52,28.38,3109.75,17.58
1960.09,54.81,1.95,3.27,29.6,1960.71,3.8,476.14,16.94,52331.87,28.41,3122.15,17.05
1960.1,53.73,1.95,3.27,29.8,1960.79,3.89,463.63,16.83,51110.51,28.22,3110.58,16.61
1960.11,55.47,1.95,3.27,29.8,1960.87,3.93,478.64,16.83,52920.26,28.22,3119.69,17.15
1960.12,56.8,1.95,3.27,29.8,1960.96,3.84,490.12,16.83,54344.16,28.22,3128.62,17.56
1961.01,59.72,1.95,3.21,29.8,1961.04,3.84,515.31,16.8,57293.12,27.7,3079.55,18.47
1961.02,62.17,1.94,3.15,29.8,1961.12,3.78,536.45,16.77,59798.92,27.18,3029.86,19.23
1961.03,64.12,1.94,3.09,29.8,1961.21,3.74,553.28,16.74,61830.05,26.66,2979.65,19.84
1961.04,65.83,1.94,3.07,29.8,1961.29,3.78,568.04,16.74,63634.87,26.49,2967.63,20.38
1961.05,66.5,1.94,3.05,29.8,1961.37,3.71,573.82,16.74,64438.8,26.32,2955.46,20.6
1961.06,65.62,1.94,3.03,29.8,1961.46,3.88,566.22,16.74,63742.74,26.15,2943.32,20.33
1961.07,65.44,1.95,3.04,30,1961.54,3.92,560.91,16.69,63300.63,26.03,2937.39,20.15
1961.08,67.79,1.95,3.04,29.9,1961.62,4.04,582.99,16.8,65951.1,26.17,2960.78,20.94
1961.09,67.26,1.96,3.05,30,1961.71,3.98,576.51,16.8,65375.73,26.14,2964.56,20.71
1961.1,68,1.98,3.1,30,1961.79,3.92,582.85,16.97,66255.38,26.54,3017.22,20.92
1961.11,71.08,2,3.14,30,1961.87,3.94,609.25,17.14,69418.74,26.94,3069.87,21.86
1961.12,71.74,2.02,3.19,30,1961.96,4.06,614.91,17.31,70227.72,27.34,3122.75,22.04
1962.01,69.07,2.03,3.25,30,1962.04,4.08,592.02,17.37,67779.33,27.86,3189.27,21.2
1962.02,70.22,2.03,3.31,30.1,1962.12,4.04,599.88,17.37,68844.64,28.28,3245.17,21.45
1962.03,70.29,2.04,3.37,30.1,1962.21,3.93,600.48,17.43,69079.94,28.79,3311.98,21.44
1962.04,68.05,2.05,3.4,30.2,1962.29,3.84,579.41,17.43,66824.11,28.98,3342.02,20.66
1962.05,62.99,2.05,3.44,30.2,1962.37,3.87,536.33,17.48,62023.29,29.26,3383.93,19.09
1962.06,55.63,2.06,3.47,30.2,1962.46,3.91,473.66,17.54,54945.28,29.55,3427.29,16.83
1962.07,56.97,2.07,3.49,30.3,1962.54,4.01,483.47,17.54,56252.62,29.62,3446.05,17.14
1962.08,58.52,2.07,3.51,30.3,1962.62,3.98,496.63,17.6,57953.71,29.79,3476.03,17.57
1962.09,58,2.08,3.53,30.4,1962.71,3.98,490.59,17.59,57420.89,29.86,3494.75,17.32
1962.1,56.17,2.1,3.58,30.4,1962.79,3.93,475.12,17.73,55782.14,30.25,3551.97,16.74
1962.11,60.04,2.11,3.62,30.4,1962.87,3.92,507.85,17.88,59800.31,30.65,3608.86,17.85
1962.12,62.64,2.13,3.67,30.4,1962.96,3.86,529.84,18.02,62566.72,31.04,3665.71,18.59
1963.01,65.06,2.14,3.68,30.4,1963.04,3.83,550.31,18.07,65161.74,31.16,3689.09,19.26
1963.02,65.92,2.14,3.7,30.4,1963.12,3.92,557.59,18.13,66201.97,31.27,3712.48,19.47
1963.03,65.67,2.15,3.71,30.5,1963.21,3.93,553.65,18.13,65914.01,31.28,3723.79,19.29
1963.04,68.76,2.17,3.75,30.5,1963.29,3.97,579.7,18.27,69196.72,31.64,3777.17,20.15
1963.05,70.14,2.18,3.8,30.5,1963.37,3.93,591.34,18.41,70768.58,32.01,3830.7,20.51
1963.06,70.11,2.2,3.84,30.6,1963.46,3.99,589.15,18.49,70691.52,32.27,3871.85,20.38
1963.07,69.07,2.2,3.88,30.7,1963.54,4.02,578.52,18.45,69600.57,32.5,3909.8,19.97
1963.08,70.98,2.21,3.92,30.7,1963.62,4,594.52,18.48,71710.55,32.83,3960.35,20.47
1963.09,72.85,2.21,3.96,30.7,1963.71,4.08,610.18,18.51,73785.85,33.17,4010.87,20.96
1963.1,73.03,2.23,3.98,30.8,1963.79,4.11,609.7,18.65,73915.9,33.23,4028.28,20.89
1963.11,72.62,2.26,4,30.8,1963.87,4.12,606.28,18.84,73691.26,33.39,4059.01,20.72
1963.12,74.17,2.28,4.02,30.9,1963.96,4.13,617.22,18.97,75212.73,33.45,4076.52,21.04
1964.01,76.45,2.3,4.07,30.9,1964.04,4.17,636.19,19.11,77718.87,33.9,4140.94,21.63
1964.02,77.39,2.31,4.13,30.9,1964.12,4.15,644.01,19.25,78870.45,34.34,4205.61,21.83
1964.03,78.8,2.33,4.18,30.9,1964.21,4.22,655.75,19.39,80505.3,34.78,4270.46,22.17
1964.04,79.94,2.35,4.23,30.9,1964.29,4.23,665.23,19.53,81869.76,35.2,4332.11,22.42
1964.05,80.72,2.36,4.28,30.9,1964.37,4.2,671.72,19.67,82870.29,35.62,4394.01,22.57
1964.06,80.24,2.38,4.33,31,1964.46,4.17,665.58,19.74,82314.73,35.92,4441.96,22.3
1964.07,83.22,2.4,4.38,31.1,1964.54,4.19,688.07,19.84,85301.78,36.19,4486.15,22.98
1964.08,82,2.42,4.42,31,1964.62,4.19,680.17,20.07,84529.77,36.69,4559.79,22.65
1964.09,83.41,2.44,4.47,31.1,1964.71,4.2,689.65,20.17,85915.73,36.96,4604.28,22.89
1964.1,84.85,2.46,4.5,31.1,1964.79,4.19,701.55,20.34,87610.15,37.18,4642.95,23.21
1964.11,85.44,2.48,4.52,31.2,1964.87,4.15,704.17,20.44,88149.29,37.28,4666.76,23.23
1964.12,83.96,2.5,4.55,31.2,1964.96,4.18,691.97,20.6,86837.3,37.5,4705.93,22.75
1965.01,86.12,2.52,4.59,31.2,1965.04,4.19,709.77,20.74,89288.24,37.86,4762.31,23.27
1965.02,86.75,2.53,4.64,31.2,1965.12,4.21,714.96,20.88,90160.29,38.21,4818.95,23.37
1965.03,86.83,2.55,4.68,31.3,1965.21,4.21,713.33,20.95,90175.27,38.45,4860.3,23.25
1965.04,87.97,2.57,4.73,31.4,1965.29,4.2,720.4,21.05,91289.94,38.76,4911.96,23.42
1965.05,89.28,2.59,4.79,31.4,1965.37,4.21,731.13,21.21,92873.36,39.2,4979.32,23.71
1965.06,85.04,2.61,4.84,31.6,1965.46,4.21,692,21.24,88127.64,39.38,5015.73,22.39
1965.07,84.91,2.63,4.89,31.6,1965.54,4.2,690.94,21.37,88219.76,39.76,5077.15,22.3
1965.08,86.49,2.64,4.93,31.6,1965.62,4.25,703.8,21.51,90090.21,40.14,5138.68,22.67
1965.09,89.38,2.66,4.98,31.6,1965.71,4.29,727.31,21.65,93331.4,40.52,5200.16,23.37
1965.1,91.39,2.68,5.05,31.7,1965.79,4.35,741.32,21.74,95361.69,40.96,5269.47,23.78
1965.11,92.15,2.7,5.12,31.7,1965.87,4.45,747.49,21.9,96389.5,41.53,5355.55,23.93
1965.12,91.73,2.72,5.19,31.8,1965.96,4.62,741.74,21.99,95884.79,41.97,5425.07,23.69
1966.01,93.32,2.74,5.24,31.8,1966.04,4.61,754.6,22.16,97785.48,42.37,5490.74,24.06
1966.02,92.69,2.76,5.29,32,1966.12,4.83,744.82,22.18,96757.8,42.51,5522.16,23.7
1966.03,88.88,2.78,5.34,32.1,1966.21,4.87,711.98,22.27,92732.64,42.78,5571.47,22.61
1966.04,91.6,2.8,5.38,32.3,1966.29,4.75,729.22,22.26,95220.43,42.83,5592.64,23.11
1966.05,86.78,2.81,5.42,32.3,1966.37,4.78,690.85,22.4,90453.63,43.15,5649.44,21.85
1966.06,86.06,2.83,5.46,32.4,1966.46,4.81,683.01,22.46,89671.35,43.33,5689.12,21.56
1966.07,85.84,2.85,5.48,32.5,1966.54,5.02,679.16,22.55,89413.62,43.33,5704.67,21.38
1966.08,80.65,2.87,5.49,32.7,1966.62,5.22,634.2,22.57,83741.34,43.2,5703.89,19.91
1966.09,77.81,2.89,5.51,32.7,1966.71,5.18,611.87,22.73,81042.55,43.33,5738.91,19.16
1966.1,77.13,2.88,5.52,32.9,1966.79,5.01,602.83,22.54,80094.68,43.17,5735.63,18.83
1966.11,80.99,2.88,5.54,32.9,1966.87,5.16,633,22.48,84351.99,43.27,5766.5,19.71
1966.12,81.33,2.87,5.55,32.9,1966.96,4.84,635.66,22.43,84955.2,43.38,5797.39,19.74
1967.01,84.45,2.88,5.52,32.9,1967.04,4.58,660.04,22.51,88464.96,43.12,5778.95,20.43
1967.02,87.36,2.89,5.48,32.9,1967.12,4.63,682.79,22.59,91765.6,42.86,5759.86,21.07
1967.03,89.42,2.9,5.45,33,1967.21,4.54,696.77,22.6,93897.93,42.47,5722.92,21.44
1967.04,90.96,2.9,5.41,33.1,1967.29,4.59,706.63,22.53,95479.49,42.03,5678.8,21.69
1967.05,92.59,2.9,5.37,33.2,1967.37,4.85,717.12,22.46,97150.65,41.59,5634.51,21.95
1967.06,91.43,2.9,5.33,33.3,1967.46,5.02,706.01,22.39,95898.23,41.16,5590.48,21.55
1967.07,93.01,2.91,5.32,33.4,1967.54,5.16,716.06,22.38,97516.66,40.96,5577.77,21.8
1967.08,94.49,2.91,5.31,33.5,1967.62,5.28,725.29,22.36,99026.43,40.76,5564.93,22.03
1967.09,95.81,2.92,5.3,33.6,1967.71,5.3,733.23,22.35,100365.22,40.56,5551.98,22.22
1967.1,95.66,2.92,5.31,33.7,1967.79,5.48,729.91,22.28,100164.88,40.52,5560.06,22.07
1967.11,92.66,2.92,5.32,33.8,1967.87,5.75,704.93,22.21,96990.59,40.47,5568.64,21.26
1967.12,95.3,2.92,5.33,33.9,1967.96,5.7,722.87,22.15,99713.67,40.43,5576.85,21.75
1968.01,95.04,2.93,5.37,34.1,1968.04,5.53,716.67,22.09,99112.37,40.47,5596.63,21.51
1968.02,90.75,2.94,5.4,34.2,1968.12,5.56,682.32,22.1,94616.57,40.63,5633.55,20.42
1968.03,89.09,2.95,5.44,34.3,1968.21,5.74,667.89,22.12,92870.6,40.78,5670.85,19.93
1968.04,95.67,2.96,5.48,34.4,1968.29,5.64,715.13,22.15,99696.59,40.99,5714.11,21.28
1968.05,97.87,2.98,5.53,34.5,1968.37,5.87,729.45,22.19,101951.31,41.19,5757.14,21.63
1968.06,100.5,2.99,5.57,34.7,1968.46,5.72,744.74,22.16,104345.64,41.28,5783.14,22
1968.07,100.3,3,5.6,34.9,1968.54,5.5,739,22.13,103799.58,41.26,5795.39,21.75
1968.08,98.11,3.02,5.63,35,1968.62,5.42,720.8,22.16,101502.49,41.36,5824.68,21.14
1968.09,101.3,3.03,5.66,35.1,1968.71,5.46,742.11,22.2,104764.7,41.46,5853.59,21.68
1968.1,103.8,3.04,5.69,35.3,1968.79,5.58,756.12,22.17,107002.78,41.47,5869,22
1968.11,105.4,3.06,5.73,35.4,1968.87,5.7,765.61,22.2,108607.07,41.6,5900.92,22.2
1968.12,106.5,3.07,5.76,35.5,1968.96,6.03,771.42,22.24,109694.28,41.72,5932.76,22.28
1969.01,102,3.08,5.78,35.6,1969.04,6.04,736.75,22.25,105027.82,41.75,5951.58,21.19
1969.02,101.5,3.09,5.8,35.8,1969.12,6.19,729.04,22.19,104192.77,41.66,5953.87,20.9
1969.03,99.3,3.1,5.82,36.1,1969.21,6.3,707.31,22.08,101350.29,41.46,5940.17,20.2
1969.04,101.3,3.11,5.83,36.3,1969.29,6.17,717.58,22.03,103085,41.27,5929.34,20.43
1969.05,104.6,3.12,5.83,36.4,1969.37,6.32,738.92,22.04,106414.57,41.21,5934.53,20.97
1969.06,99.14,3.13,5.84,36.6,1969.46,6.57,696.52,21.99,100572.62,41.03,5924.39,19.71
1969.07,94.71,3.14,5.86,36.8,1969.54,6.72,661.78,21.92,95820.16,40.92,5925.32,18.68
1969.08,94.18,3.14,5.87,37,1969.62,6.69,654.52,21.85,95032.48,40.82,5926.49,18.43
1969.09,94.51,3.15,5.89,37.1,1969.71,7.16,655.05,21.83,95372.58,40.82,5943.76,18.4
1969.1,95.52,3.15,5.85,37.3,1969.79,7.1,658.5,21.74,96138.71,40.35,5891.24,18.45
1969.11,96.21,3.16,5.82,37.5,1969.87,7.14,659.72,21.65,96580.08,39.89,5839.04,18.44
1969.12,91.11,3.16,5.78,37.7,1969.96,7.65,621.43,21.55,91238.2,39.42,5788.13,17.33
1970.01,90.31,3.16,5.73,37.8,1970.04,7.79,614.34,21.52,90461.11,38.98,5739.59,17.09
1970.02,87.16,3.17,5.68,38,1970.12,7.24,589.8,21.43,87109.27,38.44,5676.69,16.37
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,596.74,21.34,88397.17,37.9,5613.94,16.53
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,574.05,21.19,85298.68,37.36,5550.94,15.87
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,506.68,21.16,75550.11,37.02,5519.42,13.98
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,500.96,21.07,74958.1,36.58,5473.85,13.8
1970.07,75.72,3.18,5.47,39,1970.54,7.46,499.25,20.99,74963.66,36.04,5412.07,13.73
1970.08,77.92,3.19,5.41,39,1970.62,7.53,513.75,21.01,77404.59,35.69,5377.52,14.1
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,541.7,20.93,81877.95,35.16,5314.43,14.84
1970.1,84.37,3.17,5.28,39.4,1970.79,7.33,550.63,20.71,83488.96,34.48,5228.16,15.06
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,547.26,20.5,83237.69,33.81,5142.28,14.95
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,581.79,20.29,88746.54,33.14,5055.74,15.87
